response_id,date,channel,region,country,store_id,nps_score,comment_text,segment,product_category
R39076,2025-04-25,Online,US,US,US-US-005,6,The store was a bit crowded but manageable.,New Customer,Apple Watch
R39077,2024-01-05,Store,US,US,US-US-014,10,Very clear explanations and patient staff.,Existing,Mac
R39078,2024-09-20,Store,EU,UK,EU-UK-020,10,"Loved the in-store demo, made my decision easy.",New Customer,Services
R39079,2024-12-20,Support,APAC,KR,APAC-KR-007,10,I was impressed with the product quality and attention to detail.,Existing,iPad
R39080,2024-02-02,Online,APAC,IN,APAC-IN-009,8,"The process was average, neither good nor bad.",Existing,Services
R39081,2024-01-02,Store,APAC,IN,APAC-IN-017,0,"Checkout process kept failing, very frustrating.",New Customer,Apple Watch
R39082,2024-01-24,Store,US,US,US-US-001,9,Online ordering was simple and delivery was on time.,Existing,Services
R39083,2025-07-15,Online,US,US,US-US-019,9,Staff was extremely helpful and friendly.,Existing,Services
R39084,2025-06-26,Store,US,US,US-US-012,1,Things worked but could be smoother.,New Customer,iPhone
R39085,2025-11-10,Store,US,US,US-US-006,10,Support agent resolved my issue quickly and professionally.,Existing,Apple Watch
R39086,2024-03-10,Store,EU,NL,EU-NL-004,9,"Amazing experience overall, I will recommend to others.",Existing,Services
R39087,2025-07-10,Online,US,US,US-US-015,9,"Amazing experience overall, I will recommend to others.",Business,iPad
R39088,2025-08-19,Store,US,US,US-US-028,10,I was impressed with the product quality and attention to detail.,New Customer,iPhone
R39089,2025-03-22,Store,US,US,US-US-001,7,I was impressed with the product quality and attention to detail.,New Customer,iPhone
R39090,2025-05-25,Store,US,US,US-US-005,2,"Product information was unclear, hard to compare options.",Existing,iPhone
R39091,2024-12-07,Store,US,US,US-US-019,9,Online ordering was simple and delivery was on time.,Existing,Services
R39092,2024-08-21,Online,EU,ES,EU-ES-024,10,"Great product experience, everything worked as expected.",Existing,iPad
R39093,2024-09-17,Store,US,US,US-US-021,9,Staff was extremely helpful and friendly.,Existing,iPhone
R39094,2025-03-08,Store,US,US,US-US-009,10,"Checkout was smooth and fast, very satisfied.",Existing,Services
R39095,2024-04-05,Store,EU,UK,EU-UK-012,9,"Great customer service, felt valued as a customer.",New Customer,iPhone
R39096,2024-11-12,Store,US,US,US-US-013,10,Staff was extremely helpful and friendly.,Existing,Mac
R39097,2025-01-08,Store,US,US,US-US-010,5,Support could not resolve my issue on the first call.,Existing,Mac
R39098,2024-07-06,Online,EU,UK,EU-UK-028,10,Support agent resolved my issue quickly and professionally.,Existing,Mac
R39099,2024-05-07,Online,US,US,US-US-026,9,Very clear explanations and patient staff.,New Customer,Services
R39100,2025-01-04,Store,US,US,US-US-004,1,Website was fine but could be more intuitive.,Business,Mac
R39101,2025-10-08,Store,EU,IT,EU-IT-011,10,I was impressed with the product quality and attention to detail.,Existing,Mac
R39102,2024-10-19,Store,APAC,AU,APAC-AU-030,8,"The process was average, neither good nor bad.",New Customer,Mac
R39103,2025-10-27,Support,APAC,AU,APAC-AU-023,10,Support agent resolved my issue quickly and professionally.,Business,iPad
R39104,2024-02-08,Store,US,US,US-US-012,10,"Amazing experience overall, I will recommend to others.",Existing,iPhone
R39105,2024-09-14,Store,US,US,US-US-017,0,Experience was decent but room for improvement.,Business,iPhone
R39106,2024-04-03,Online,US,US,US-US-006,8,Experience was decent but room for improvement.,New Customer,Services
R39107,2024-06-05,Store,US,US,US-US-011,9,"Amazing experience overall, I will recommend to others.",Existing,iPhone
R39108,2025-10-09,Store,US,US,US-US-005,9,Online ordering was simple and delivery was on time.,New Customer,iPhone
R39109,2024-06-24,Store,APAC,IN,APAC-IN-023,10,"Great product experience, everything worked as expected.",Business,iPad
R39110,2024-07-25,Store,US,US,US-US-007,0,Overall acceptable experience.,Existing,iPad
R39111,2025-09-05,Online,US,US,US-US-004,9,"Amazing experience overall, I will recommend to others.",New Customer,Apple Watch
R39112,2024-07-23,Online,US,US,US-US-020,5,Support could not resolve my issue on the first call.,Existing,Services
R39113,2025-07-22,Store,US,US,US-US-007,2,"The process was average, neither good nor bad.",Business,Services
R39114,2025-02-26,Store,US,US,US-US-013,10,Very clear explanations and patient staff.,Existing,iPhone
R39115,2024-01-01,Online,US,US,US-US-005,9,Very clear explanations and patient staff.,Existing,Apple Watch
R39116,2025-09-04,Store,US,US,US-US-027,10,Staff was extremely helpful and friendly.,New Customer,iPad
R39117,2025-09-26,Online,APAC,AU,APAC-AU-020,10,"Amazing experience overall, I will recommend to others.",Existing,Apple Watch
R39118,2025-09-12,Store,US,US,US-US-002,9,Support agent resolved my issue quickly and professionally.,New Customer,Apple Watch
R39119,2024-06-10,Support,US,US,US-US-001,10,I was impressed with the product quality and attention to detail.,New Customer,iPad
R39120,2024-08-24,Store,EU,FR,EU-FR-027,8,"Great customer service, felt valued as a customer.",New Customer,iPhone
R39121,2024-11-25,Store,EU,NL,EU-NL-019,10,Online ordering was simple and delivery was on time.,Existing,Mac
R39122,2024-02-29,Online,US,US,US-US-009,7,Overall acceptable experience.,Business,Apple Watch
R39123,2024-05-13,Store,US,US,US-US-024,9,"Amazing experience overall, I will recommend to others.",Business,iPad
R39124,2025-09-17,Support,EU,FR,EU-FR-016,2,"Product information was unclear, hard to compare options.",Existing,iPad
R39125,2024-04-16,Support,EU,NL,EU-NL-015,7,Online ordering was simple and delivery was on time.,Existing,Apple Watch
R39126,2025-06-20,Store,EU,UK,EU-UK-027,7,"Amazing experience overall, I will recommend to others.",Existing,Apple Watch
R39127,2024-08-26,Store,US,US,US-US-009,10,I was impressed with the product quality and attention to detail.,Existing,iPhone
R39128,2025-06-05,Online,EU,NL,EU-NL-028,9,I was impressed with the product quality and attention to detail.,New Customer,Services
R39129,2025-01-09,Store,US,US,US-US-017,9,I was impressed with the product quality and attention to detail.,Business,Apple Watch
R39130,2025-04-13,Support,US,US,US-US-022,10,Staff was extremely helpful and friendly.,Business,iPad
R39131,2025-01-19,Online,US,US,US-US-026,6,Website was confusing and I almost gave up.,New Customer,Services
R39132,2025-06-26,Store,EU,DE,EU-DE-015,10,Very clear explanations and patient staff.,Business,Apple Watch
R39133,2024-04-30,Online,US,US,US-US-022,3,Had to wait too long for assistance in store.,Existing,iPad
R39134,2024-04-22,Support,US,US,US-US-011,9,I was impressed with the product quality and attention to detail.,New Customer,Apple Watch
R39135,2024-03-08,Support,APAC,JP,APAC-JP-014,9,Staff was extremely helpful and friendly.,Existing,Apple Watch
R39136,2025-07-19,Store,APAC,IN,APAC-IN-007,8,Support answered my questions but felt a bit slow.,Existing,Mac
R39137,2024-04-21,Store,EU,DE,EU-DE-023,9,"Great customer service, felt valued as a customer.",New Customer,iPhone
R39138,2024-08-14,Store,US,US,US-US-017,7,"Great customer service, felt valued as a customer.",Existing,iPhone
R39139,2024-05-15,Online,US,US,US-US-010,8,Online ordering was simple and delivery was on time.,Existing,iPhone
R39140,2024-01-25,Store,US,US,US-US-016,8,Experience was decent but room for improvement.,Existing,iPhone
R39141,2025-03-05,Online,EU,NL,EU-NL-001,8,"Great product experience, everything worked as expected.",New Customer,iPhone
R39142,2024-05-03,Support,EU,NL,EU-NL-012,7,Online ordering was simple and delivery was on time.,Business,Mac
R39143,2024-06-03,Online,EU,ES,EU-ES-022,7,Got my issue resolved but had to wait.,Business,Services
R39144,2024-02-20,Store,US,US,US-US-003,7,Online ordering was simple and delivery was on time.,Existing,iPhone
R39145,2025-09-08,Support,US,US,US-US-010,5,Got what I needed but it took some time.,New Customer,Apple Watch
R39146,2025-01-27,Online,APAC,SG,APAC-SG-025,9,Support agent resolved my issue quickly and professionally.,Existing,Services
R39147,2024-06-20,Online,US,US,US-US-013,6,Support answered my questions but felt a bit slow.,New Customer,Services
R39148,2024-04-17,Online,US,US,US-US-013,7,The store was a bit crowded but manageable.,Existing,iPhone
R39149,2024-12-23,Store,US,US,US-US-006,10,"Amazing experience overall, I will recommend to others.",Business,Apple Watch
R39150,2025-04-14,Online,US,US,US-US-001,9,"Checkout was smooth and fast, very satisfied.",Existing,iPhone
R39151,2024-10-24,Online,EU,DE,EU-DE-007,6,Did not feel valued as a customer during this visit.,Existing,Apple Watch
R39152,2024-01-13,Store,APAC,JP,APAC-JP-018,9,"Great customer service, felt valued as a customer.",Existing,Apple Watch
R39153,2024-01-24,Store,US,US,US-US-015,8,"Experience was okay, nothing special.",Business,iPad
R39154,2025-03-02,Store,US,US,US-US-013,3,Delivery was delayed and communication was poor.,New Customer,Apple Watch
R39155,2025-06-01,Online,US,US,US-US-016,10,Support agent resolved my issue quickly and professionally.,New Customer,Services
R39156,2024-12-13,Store,EU,NL,EU-NL-026,7,"Amazing experience overall, I will recommend to others.",New Customer,Mac
R39157,2025-01-22,Online,EU,IT,EU-IT-002,1,"Product information was unclear, hard to compare options.",New Customer,iPhone
R39158,2024-08-17,Store,US,US,US-US-005,9,Online ordering was simple and delivery was on time.,New Customer,iPhone
R39159,2024-11-25,Online,US,US,US-US-023,9,"Checkout was smooth and fast, very satisfied.",New Customer,iPhone
R39160,2025-08-23,Store,US,US,US-US-028,8,"Experience was okay, nothing special.",Existing,iPhone
R39161,2024-10-17,Online,EU,FR,EU-FR-029,8,Experience was decent but room for improvement.,Business,Mac
R39162,2025-02-12,Store,APAC,AU,APAC-AU-004,9,"Great customer service, felt valued as a customer.",Business,Services
R39163,2025-08-03,Store,EU,FR,EU-FR-009,7,Website was fine but could be more intuitive.,Existing,Apple Watch
R39164,2025-10-10,Store,EU,NL,EU-NL-021,8,"Checkout was smooth and fast, very satisfied.",New Customer,iPad
R39165,2024-06-19,Store,US,US,US-US-024,9,"Checkout was smooth and fast, very satisfied.",Business,Services
R39166,2025-06-03,Store,EU,FR,EU-FR-014,0,Overall acceptable experience.,Existing,iPad
R39167,2025-02-22,Store,APAC,AU,APAC-AU-013,8,"The process was average, neither good nor bad.",New Customer,iPhone
R39168,2024-06-04,Store,US,US,US-US-015,9,Very clear explanations and patient staff.,New Customer,Services
R39169,2024-09-17,Online,APAC,JP,APAC-JP-025,10,"Loved the in-store demo, made my decision easy.",New Customer,Mac
R39170,2024-11-05,Store,EU,IT,EU-IT-002,9,I was impressed with the product quality and attention to detail.,Business,Mac
R39171,2024-11-04,Store,US,US,US-US-002,2,Website was fine but could be more intuitive.,New Customer,Services
R39172,2025-01-16,Store,US,US,US-US-009,7,Things worked but could be smoother.,Existing,Apple Watch
R39173,2024-08-23,Online,EU,FR,EU-FR-006,7,Website was fine but could be more intuitive.,New Customer,iPad
R39174,2025-10-16,Store,US,US,US-US-002,10,Staff was extremely helpful and friendly.,New Customer,iPad
R39175,2025-05-25,Store,EU,ES,EU-ES-013,8,"Amazing experience overall, I will recommend to others.",New Customer,Apple Watch
R39176,2025-11-14,Online,EU,FR,EU-FR-012,8,"The process was average, neither good nor bad.",Business,Services
R39177,2025-04-18,Store,APAC,JP,APAC-JP-021,10,"Checkout was smooth and fast, very satisfied.",New Customer,Mac
R39178,2024-03-27,Store,US,US,US-US-009,10,"Checkout was smooth and fast, very satisfied.",Existing,Apple Watch
R39179,2024-11-23,Store,US,US,US-US-010,2,Support could not resolve my issue on the first call.,Existing,Services
R39180,2025-08-28,Support,US,US,US-US-023,10,I was impressed with the product quality and attention to detail.,Existing,Mac
R39181,2024-07-12,Online,APAC,JP,APAC-JP-019,9,Staff was extremely helpful and friendly.,New Customer,Services
R39182,2025-05-25,Store,US,US,US-US-017,9,Support agent resolved my issue quickly and professionally.,Existing,Mac
R39183,2025-01-19,Online,APAC,SG,APAC-SG-028,9,"Amazing experience overall, I will recommend to others.",Business,iPhone
R39184,2025-01-15,Online,US,US,US-US-005,10,"Loved the in-store demo, made my decision easy.",New Customer,Mac
R39185,2025-10-22,Online,US,US,US-US-028,8,Website was fine but could be more intuitive.,Existing,iPhone
R39186,2024-12-07,Support,EU,DE,EU-DE-010,9,"Checkout was smooth and fast, very satisfied.",Existing,Apple Watch
R39187,2025-04-02,Store,US,US,US-US-015,10,Online ordering was simple and delivery was on time.,Existing,iPhone
R39188,2025-09-06,Store,EU,IT,EU-IT-019,10,Online ordering was simple and delivery was on time.,Existing,Mac
R39189,2025-07-07,Store,EU,DE,EU-DE-008,9,Very clear explanations and patient staff.,Existing,Mac
R39190,2025-03-20,Store,US,US,US-US-009,10,I was impressed with the product quality and attention to detail.,Existing,iPhone
R39191,2024-10-30,Online,US,US,US-US-006,9,"Checkout was smooth and fast, very satisfied.",Existing,iPad
R39192,2025-01-25,Online,EU,IT,EU-IT-001,9,Staff was extremely helpful and friendly.,Existing,iPhone
R39193,2025-07-07,Store,EU,UK,EU-UK-025,6,Got my issue resolved but had to wait.,Existing,iPad
R39194,2025-06-15,Store,APAC,AU,APAC-AU-014,9,Staff was extremely helpful and friendly.,Existing,iPad
R39195,2025-11-14,Store,US,US,US-US-020,10,"Amazing experience overall, I will recommend to others.",Business,Mac
R39196,2025-01-23,Online,APAC,IN,APAC-IN-029,10,"Loved the in-store demo, made my decision easy.",Business,Apple Watch
R39197,2024-04-16,Store,EU,FR,EU-FR-004,7,Experience was decent but room for improvement.,Business,Services
R39198,2024-09-18,Online,EU,ES,EU-ES-010,5,Support could not resolve my issue on the first call.,Existing,iPad
R39199,2024-05-22,Online,EU,FR,EU-FR-024,8,Experience was decent but room for improvement.,Existing,Services
R39200,2025-08-03,Store,US,US,US-US-008,7,"Checkout was smooth and fast, very satisfied.",Existing,Mac
R39201,2025-05-06,Store,US,US,US-US-027,7,"Great customer service, felt valued as a customer.",Existing,Apple Watch
R39202,2024-05-15,Online,US,US,US-US-010,9,"Great customer service, felt valued as a customer.",Business,iPhone
R39203,2025-01-11,Online,APAC,KR,APAC-KR-020,1,Delivery was delayed and communication was poor.,Existing,Mac
R39204,2025-07-17,Store,EU,IT,EU-IT-011,8,Support agent resolved my issue quickly and professionally.,New Customer,Mac
R39205,2024-06-25,Store,APAC,SG,APAC-SG-018,10,Online ordering was simple and delivery was on time.,New Customer,iPad
R39206,2024-12-16,Store,EU,DE,EU-DE-001,6,Got my issue resolved but had to wait.,New Customer,iPhone
R39207,2025-07-01,Online,US,US,US-US-018,10,I was impressed with the product quality and attention to detail.,Existing,iPhone
R39208,2024-04-04,Online,EU,IT,EU-IT-028,4,Website was confusing and I almost gave up.,Existing,Services
R39209,2024-01-01,Online,EU,FR,EU-FR-026,10,"Checkout was smooth and fast, very satisfied.",Existing,Services
R39210,2025-05-26,Store,APAC,AU,APAC-AU-026,2,Got my issue resolved but had to wait.,Existing,iPhone
R39211,2025-06-29,Support,US,US,US-US-027,9,I was impressed with the product quality and attention to detail.,New Customer,iPhone
R39212,2025-04-24,Store,US,US,US-US-012,1,Did not feel valued as a customer during this visit.,New Customer,Apple Watch
R39213,2024-05-26,Support,US,US,US-US-023,8,Overall acceptable experience.,New Customer,Services
R39214,2024-07-09,Online,US,US,US-US-006,3,Got my issue resolved but had to wait.,Existing,iPhone
R39215,2024-06-21,Store,US,US,US-US-002,7,Very clear explanations and patient staff.,Existing,iPad
R39216,2025-07-04,Store,EU,IT,EU-IT-023,9,"Great product experience, everything worked as expected.",New Customer,Apple Watch
R39217,2024-09-09,Store,US,US,US-US-007,9,"Amazing experience overall, I will recommend to others.",Existing,iPad
R39218,2024-09-15,Online,US,US,US-US-023,7,Experience was decent but room for improvement.,New Customer,Apple Watch
